,bch-btc,bch-eur,btc-eur,eth-btc,eth-eur,ltc-btc,ltc-eur,xrp-btc,xrp-eur
2018-04-15 04:12:56.998258,0.092122,607.0,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:13:29.329518,0.092122,607.0,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:14:02.916934,0.092122,607.0,6560.83,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:14:35.112260,0.092122,607.0,6570.2,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:15:07.525941,0.092122,607.0,6570.2,0.063265,416.08,0.015775,103.11,8e-05,0.52475
2018-04-15 04:15:40.015967,0.092122,607.0,6570.2,0.063265,416.08,0.015761,103.11,8e-05,0.52475
2018-04-15 04:16:12.270715,0.092122,607.0,6570.2,0.063265,416.08,0.015761,103.11,8e-05,0.52475
2018-04-15 04:16:44.449610,0.092122,607.0,6570.2,0.063265,416.08,0.015761,103.11,8e-05,0.52475
2018-04-15 04:17:16.829779,0.09212200000000001,607.0,6570.2,0.063265,416.08,0.015761,103.11,8e-05,0.52475
2018-04-15 04:17:49.035301,0.09212200000000001,607.0,6574.29,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:18:21.464092,0.09212200000000001,607.0,6573.1,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:18:53.718764,0.09212200000000001,607.0,6573.1,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:19:26.202353,0.09212200000000001,607.0,6573.1,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:19:58.658749,0.09212200000000001,607.0,6573.1,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:20:30.895887,0.09212200000000001,607.0,6573.1,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:21:05.373246,0.09212200000000001,607.0,6573.1,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:21:37.682138,0.09212200000000001,607.0,6572.9,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:22:10.013169,0.09212200000000001,607.0,6572.9,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:22:42.759139,0.092415,607.0,6572.9,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:23:14.980391,0.092415,607.0,6572.9,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:23:47.194269,0.092415,607.0,6573.1,0.063265,415.3,0.015761,103.11,8e-05,0.52494
2018-04-15 04:24:19.451145,0.092578,,6575.56,0.063252,416.96,0.01577,103.11,8e-05,0.53098
2018-04-15 04:30:51.614132,0.092578,609.93,6589.81,0.063252,416.96,0.01577,103.11,8e-05,0.53068
2018-04-15 04:31:23.790711,0.092578,609.93,6589.81,0.063252,416.96,0.01577,103.11,8e-05,0.53068
2018-04-15 04:31:56.072118,0.092578,609.93,6555.94,0.063252,414.4,0.01577,103.11,8e-05,0.53068
2018-04-15 04:32:28.497871,0.092578,609.93,6555.94,0.063252,414.28,0.01577,103.11,8e-05,0.53068
2018-04-15 04:33:00.754593,0.092578,609.93,6555.94,0.063252,414.28,0.01577,103.11,8e-05,0.5293
2018-04-15 04:33:33.028607,0.092578,609.93,6555.94,0.063252,414.28,0.01577,103.11,8e-05,0.5293
2018-04-15 04:34:06.286097,0.092578,609.93,6555.94,0.063252,414.28,0.01577,103.11,8e-05,0.52753
2018-04-15 04:34:38.481580,0.0926,609.93,6555.94,0.063252,414.28,0.01577,103.11,8e-05,0.52753
2018-04-15 04:35:10.733006,0.0926,609.93,6555.94,0.063252,414.28,0.01577,103.11,8e-05,0.52753
2018-04-15 04:35:43.065793,0.0926,609.93,6555.94,0.063252,414.28,0.01577,103.37,8e-05,0.52753
2018-04-15 04:36:15.519981,0.0926,609.93,6555.94,0.063252,414.28,0.01577,103.37,8e-05,0.52751
2018-04-15 04:36:48.293324,0.0926,609.93,6555.94,0.063252,414.28,0.01577,103.37,8e-05,0.52751
2018-04-15 04:37:22.089574,0.0926,609.93,6555.94,0.063252,415.1,0.01577,103.37,8e-05,0.52751
2018-04-15 04:37:54.369487,0.0926,609.93,6555.94,0.063252,415.1,0.01577,103.37,8e-05,0.52751
2018-04-15 04:38:26.623559,0.092679,609.93,6555.94,0.063252,415.78,0.01577,103.37,8e-05,0.52751
2018-04-15 04:38:58.985108,0.092679,609.93,6555.94,0.063252,416.27,0.01577,103.37,8e-05,0.52751
2018-04-15 04:39:31.362937,0.092679,609.93,6555.94,0.063252,416.27,0.01577,103.37,8e-05,0.52751
2018-04-15 04:40:05.747110,0.092679,609.93,6555.94,0.063252,416.27,0.01577,103.37,8e-05,0.52641
2018-04-15 04:40:38.012242,0.092679,609.93,6555.94,0.063252,416.27,0.01577,103.37,8e-05,0.52652
2018-04-15 04:41:10.438717,0.092679,609.93,6555.94,0.063252,416.27,0.01577,103.37,8e-05,0.52652
2018-04-15 04:41:42.658079,0.092679,608.93,6564.0,0.063252,416.27,0.01577,103.37,8e-05,0.52652
2018-04-15 04:42:15.004323,0.092679,608.93,6564.0,0.063252,416.27,0.01577,103.37,8e-05,0.52652
2018-04-15 04:42:47.312283,0.092679,608.93,6564.0,0.063252,416.27,0.01577,103.37,8e-05,0.52652
2018-04-15 04:43:19.566873,0.092679,,6552.63,0.063252,415.5,0.01577,103.37,8e-05,0.52652
2018-04-15 04:49:51.944223,0.092679,608.93,6552.63,0.06327,415.5,0.01577,103.37,8e-05,0.52652
2018-04-15 04:50:24.184029,0.092679,608.93,6577.6,0.06327,415.5,0.01577,103.37,8e-05,0.52652
2018-04-15 04:50:02.917923,0.092679,608.93,6552.63,0.06327,415.5,0.01577,103.37,8e-05,0.52652
2018-04-15 04:50:34.900279,0.092679,608.93,6577.6,0.06327,415.5,0.01577,103.37,8e-05,0.52652
2018-04-15 04:51:06.896437,0.092679,608.93,6577.6,0.06327,415.5,0.01577,103.37,8e-05,0.52652
2018-04-15 04:51:38.864549,0.092679,608.93,6577.6,0.06327,415.5,0.01577,103.37,8e-05,0.52652
2018-04-15 04:52:10.790180,0.092679,608.93,6577.6,0.06327,415.86,0.01577,103.37,8e-05,0.5254
2018-04-15 04:52:42.774659,0.092679,608.93,6577.6,0.06327,415.84,0.01577,103.37,8e-05,0.5254800000000001
2018-04-15 04:53:14.737346,0.09274500000000001,608.93,6577.6,0.06327,415.84,0.01577,103.37,8e-05,0.5254800000000001
2018-04-15 04:53:46.636426,0.09274500000000001,608.93,6577.6,0.06327,415.84,0.01577,103.37,8e-05,0.5254800000000001
2018-04-15 04:54:18.516165,0.09274500000000001,608.93,6577.6,0.063199,415.84,0.01577,103.37,8e-05,0.5254800000000001
2018-04-15 04:54:50.510797,0.09274500000000001,608.93,6577.6,0.06323,415.84,0.01577,103.37,8e-05,0.52695
2018-04-15 04:55:22.619886,0.092745,608.93,6577.2,0.06323,415.84,0.01577,103.37,8e-05,0.52695
2018-04-15 04:55:54.535093,0.092745,608.93,6577.2,0.06323,415.84,0.015775,104.0,8e-05,0.52695
2018-04-15 04:56:26.446697,0.092745,608.93,6577.2,0.06323,415.84,0.015775,104.0,8e-05,0.52695
2018-04-15 04:56:58.350702,0.092745,608.93,6577.2,0.06323,415.84,0.015775,104.0,8e-05,0.52695
2018-04-15 04:57:30.300709,0.092745,608.93,6577.2,0.06323,415.84,0.015775,104.0,8e-05,0.52695
2018-04-15 04:58:04.332905,0.092745,608.93,6577.2,0.06323,415.84,0.015775,104.0,8e-05,0.52695
2018-04-15 04:58:36.334924,0.092745,608.93,6577.2,0.06323,415.84,0.015775,104.0,8e-05,0.52695
2018-04-15 04:59:08.352912,0.092745,608.93,6579.4,0.06324099999999999,415.84,0.015775,104.0,8e-05,0.52695
2018-04-15 04:59:40.298804,0.092745,608.93,6579.4,0.06324099999999999,415.84,0.015775,104.0,8e-05,0.52695
2018-04-15 05:00:12.270683,0.092745,608.93,6579.4,0.06324099999999999,415.84,0.015775,104.0,8e-05,0.52746
2018-04-15 05:00:44.425129,0.09274500000000001,608.93,6579.4,0.06324099999999999,415.84,0.015774,104.0,8e-05,0.52746
2018-04-15 05:01:16.300685,0.09274500000000001,608.93,6570.7,0.06324099999999999,415.84,0.015774,104.0,8e-05,0.52746
2018-04-15 05:01:48.258617,0.09274500000000001,608.93,6570.7,0.06324099999999999,415.84,0.015774,104.0,8e-05,0.52746
2018-04-15 05:02:20.221895,0.09274500000000001,608.93,6570.7,0.06324099999999999,414.96,0.015774,104.0,8e-05,0.52746
2018-04-15 05:02:52.253082,0.09274500000000001,608.93,6570.7,0.063199,414.96,0.015774,104.0,8e-05,0.52746
2018-04-15 05:03:24.156734,0.09274500000000001,608.93,6570.7,0.063199,414.96,0.015774,104.0,8e-05,0.52746
2018-04-15 05:03:56.033365,0.09274500000000001,608.93,6570.7,0.063199,414.96,0.015774,104.0,8e-05,0.52746
2018-04-15 05:04:28.157201,0.09274500000000001,608.93,6575.5,0.063199,414.96,0.015774,104.0,8e-05,0.52746
2018-04-15 05:05:00.183997,0.09274500000000001,608.93,6575.5,0.063199,414.96,0.015774,104.0,8e-05,0.52746
2018-04-15 05:05:37.550691,0.09274500000000001,608.93,6575.6,0.063199,414.96,0.015774,104.0,8e-05,0.52753
2018-04-15 05:06:09.942091,0.092745,608.93,6575.6,0.063199,414.96,0.015774,104.0,8e-05,0.52753
2018-04-15 05:06:42.170217,0.092745,608.93,6575.6,0.06319,414.96,0.015774,104.0,8e-05,0.52753
2018-04-15 05:07:14.300698,0.092745,608.93,6571.3,0.06319,414.96,0.015774,104.0,8e-05,0.52753
2018-04-15 05:07:46.489707,0.092745,608.93,6571.3,0.06319,414.96,0.015824,104.0,8e-05,0.52753
2018-04-15 05:08:18.662163,0.092745,608.93,6571.3,0.06319,414.96,0.015824,104.0,8e-05,0.52753
2018-04-15 05:08:50.917954,0.09273,608.75,6541.19,0.06319,413.78,0.015824,104.0,8e-05,0.52753
2018-04-15 05:09:23.367120,0.09273,608.75,6535.17,0.06321,413.02,0.015824,104.0,8e-05,0.52259
2018-04-15 05:09:55.710731,0.09273,608.75,6535.17,0.06321,414.69,0.015824,104.0,8e-05,0.52259
2018-04-15 05:10:27.973396,0.09273,608.75,6535.17,0.06321,414.69,0.015824,104.0,8e-05,0.52259
2018-04-15 05:11:00.229244,0.09273,608.75,6535.17,0.06321,414.69,0.015824,104.0,8e-05,0.52259
2018-04-15 05:11:32.588554,0.09272999999999999,608.75,6535.17,0.06321,415.99,0.015824,104.0,8e-05,0.52259
2018-04-15 05:12:06.228585,0.09272999999999999,608.75,6535.17,0.06321,415.99,0.015824,103.4,8e-05,0.52259
2018-04-15 05:12:44.061081,0.09272999999999999,608.75,6535.17,0.06321,415.99,0.015824,103.4,8e-05,0.52259
2018-04-15 05:13:16.330388,0.09272999999999999,608.75,6560.9,0.06321,415.99,0.015824,103.4,8e-05,0.52259
2018-04-15 05:13:48.614372,0.09272999999999999,608.75,6553.8,0.06321,415.99,0.015824,103.4,8e-05,0.52259
2018-04-15 05:14:21.175285,0.09272999999999999,608.75,6553.8,0.06321,415.99,0.015824,103.4,8e-05,0.52259
2018-04-15 05:14:53.432856,0.09272999999999999,608.75,6553.8,0.06321,415.99,0.015824,103.4,8e-05,0.52259
2018-04-15 05:15:25.674300,0.09272999999999999,608.75,6553.8,0.06321,415.99,0.015824,103.4,8e-05,0.52259
2018-04-15 05:15:57.795054,0.09272999999999999,608.75,6553.8,0.06321,415.99,0.015824,103.4,8e-05,0.52259
2018-04-15 05:16:29.903295,0.09272999999999999,608.75,6561.2,0.06321,415.99,0.015824,103.4,8e-05,0.52259
2018-04-15 05:17:03.761264,0.09273,608.75,6561.2,0.06321,415.99,0.015824,103.4,8e-05,0.52259
2018-04-15 05:17:35.860476,0.09273,608.75,6561.2,0.06321,415.99,0.015824,103.4,8e-05,0.52259
2018-04-15 05:18:08.049733,0.09273,608.75,6561.2,0.06321,416.44,0.015824,103.4,8e-05,0.52259
2018-04-15 05:18:40.300691,0.09273,608.75,6561.2,0.06321,416.44,0.015824,103.4,8e-05,0.52259
2018-04-15 05:19:12.514003,0.09273,608.75,6561.2,0.06321,416.44,0.015824,103.4,8e-05,0.52259
2018-04-15 05:19:45.284234,0.09273,608.75,6557.6,0.06321,416.44,0.015824,103.4,8e-05,0.52259
2018-04-15 05:20:17.517595,0.09273,608.75,6557.6,0.06333,416.44,0.015824,103.4,8e-05,0.5283800000000001
2018-04-15 05:20:49.680219,0.09273,608.75,6557.6,0.06333,416.44,0.015824,103.4,8e-05,0.5283800000000001
2018-04-15 05:21:22.035777,0.09273,608.75,6557.6,0.06333,416.44,0.015824,103.4,8e-05,0.5283800000000001
2018-04-15 05:21:54.314110,0.09273,608.75,6557.6,0.06333,416.44,0.015824,103.4,8e-05,0.5283800000000001
2018-04-15 05:22:26.670225,0.09272999999999999,608.75,6557.6,0.06333,416.44,0.015824,103.4,8e-05,0.5283800000000001
2018-04-15 05:22:59.467643,0.09272999999999999,608.75,6561.2,0.06333,416.44,0.015824,103.4,8e-05,0.5283800000000001
2018-04-15 05:23:31.630708,0.09272999999999999,608.75,6561.2,0.06333,416.44,0.015828000000000002,103.4,8e-05,0.5283800000000001
2018-04-15 05:24:03.886543,0.09272999999999999,608.75,6561.2,0.06329,416.44,0.015828000000000002,103.4,8e-05,0.5283800000000001
2018-04-15 05:24:36.160878,0.09272999999999999,608.75,6561.2,0.06329,416.44,0.015828000000000002,103.4,8e-05,0.529
2018-04-15 05:25:08.534523,0.09272999999999999,608.75,6568.1,0.06331,416.44,0.015828000000000002,103.4,8e-05,0.529
2018-04-15 05:25:41.348321,0.09272999999999999,608.75,6568.1,0.06331,416.44,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:26:14.244407,0.09272999999999999,608.75,6564.73,0.06331,416.44,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:26:46.532041,0.09272999999999999,608.75,6566.3,0.06331,416.44,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:27:18.778462,0.09272999999999999,608.75,6566.3,0.06331,416.44,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:27:51.100910,0.09273,608.75,6566.3,0.06331,416.44,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:28:23.218149,0.09273,608.75,6558.11,0.06331,416.44,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:28:55.530029,0.09273,608.75,6558.11,0.06326799999999999,415.19,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:29:27.800713,0.09273,608.75,6558.11,0.06326799999999999,415.19,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:30:00.108929,0.09273,608.75,6558.11,0.06326799999999999,415.19,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:30:37.643732,0.09273,608.75,6558.11,0.06326799999999999,415.19,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:31:09.864318,0.09273,608.75,6558.11,0.06326799999999999,415.19,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:31:42.117777,0.09273,608.75,6571.1,0.06326799999999999,415.19,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:32:14.440005,0.09273,609.99,6574.58,0.06326799999999999,415.19,0.015828000000000002,103.93,8e-05,0.5293800000000001
2018-04-15 05:32:46.563853,0.09273,609.99,6570.91,0.06326799999999999,415.19,0.015828000000000002,103.93,8e-05,0.53064
2018-04-15 05:33:19.161429,0.09272999999999999,609.99,6571.0,0.06323,415.19,0.015828000000000002,103.93,8e-05,0.53064
2018-04-15 05:33:51.376910,0.09272999999999999,609.99,6571.0,0.06323,415.19,0.015828000000000002,103.97,8e-05,0.53064
2018-04-15 05:34:23.570921,0.09272999999999999,609.99,6571.0,0.06323,415.19,0.015828000000000002,103.97,8e-05,0.53064
2018-04-15 05:34:56.002335,0.09272999999999999,609.99,6571.0,0.06323,415.19,0.015828000000000002,103.97,8e-05,0.53064
2018-04-15 05:35:28.196340,0.09272999999999999,609.99,6571.0,0.06316000000000001,416.52,0.015828000000000002,103.93,8e-05,0.53064
2018-04-15 05:36:00.382683,0.09272999999999999,609.99,6571.0,0.06316000000000001,416.52,0.015828000000000002,103.93,8e-05,0.53064
2018-04-15 05:36:32.521634,0.09272999999999999,609.99,6571.0,0.06316000000000001,416.52,0.015828000000000002,103.93,8e-05,0.53064
2018-04-15 05:37:06.177771,0.09272999999999999,609.99,6571.0,0.06316000000000001,416.52,0.015828000000000002,103.93,8e-05,0.53064
2018-04-15 05:37:38.494436,0.09272999999999999,609.99,6571.0,0.06316000000000001,416.53,0.015819999999999997,103.93,8e-05,0.53064
2018-04-15 05:38:10.677458,0.09299199999999999,609.99,6581.3,0.06316000000000001,416.53,0.015819999999999997,103.97,8e-05,
2018-04-15 05:44:42.902883,0.092992,610.56,6574.7,0.06318,417.28,0.015819999999999997,103.97,8.1e-05,0.5307
2018-04-15 05:45:15.456013,0.092992,610.56,6579.0,0.06318,417.28,0.015819999999999997,103.97,8.1e-05,0.5321
2018-04-15 05:45:47.794468,0.092992,610.56,6580.38,0.06318,417.28,0.015819999999999997,103.97,8.1e-05,0.5321
2018-04-15 05:46:20.185701,0.092992,612.27,6581.7,0.06318,417.16,0.015819999999999997,103.97,8.1e-05,0.53299
2018-04-15 05:46:52.387921,0.092992,612.27,6570.73,0.06318,417.16,0.015819999999999997,103.97,8.1e-05,0.53299
2018-04-15 05:47:24.904676,0.092992,612.27,6570.73,0.06318,417.16,0.015819999999999997,103.97,8.1e-05,0.53089
2018-04-15 05:47:57.193851,0.092992,612.67,6570.73,0.06318,417.16,0.015819999999999997,103.97,8.1e-05,0.5329699999999999
2018-04-15 05:48:29.510584,0.092992,612.67,6579.89,0.06318,417.73,0.015819999999999997,103.97,8.1e-05,0.5329699999999999
2018-04-15 05:49:02.147605,0.092992,612.67,6579.89,0.06318,418.99,0.015819999999999997,103.96,8.1e-05,0.53364
2018-04-15 05:49:34.401525,0.093158,612.67,6585.96,0.06318,417.36,0.015819999999999997,103.96,8.1e-05,0.53364
2018-04-15 05:50:03.120891,0.093158,612.67,6585.96,0.06318,417.36,0.015819999999999997,103.96,8.1e-05,0.53364
2018-04-15 05:50:34.970875,0.093158,612.67,6572.15,0.06346,417.16,0.015819999999999997,103.96,8.1e-05,0.53364
2018-04-15 05:51:06.987418,0.093158,612.67,6572.15,0.06347699999999999,417.16,0.015819999999999997,103.96,8.1e-05,0.53364
2018-04-15 05:51:38.999548,0.093158,612.67,6575.8,0.06347699999999999,417.16,0.015819999999999997,103.96,8.1e-05,0.53387
2018-04-15 05:52:10.932469,0.093158,612.67,6575.55,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.53387
2018-04-15 05:52:42.902732,0.093158,612.67,6575.55,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.53387
2018-04-15 05:53:14.867569,0.093158,612.67,6577.37,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.53387
2018-04-15 05:53:46.844242,0.0933,612.67,6577.37,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.53387
2018-04-15 05:54:18.833614,0.0933,612.67,6579.1,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.53387
2018-04-15 05:54:50.840199,0.0933,612.67,6579.1,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.53387
2018-04-15 05:55:23.327992,0.0933,612.67,6579.1,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.53387
2018-04-15 05:55:55.246421,0.0933,612.67,6579.1,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.531
2018-04-15 05:56:27.233742,0.0933,612.67,6579.1,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.531
2018-04-15 05:56:59.200863,0.0933,612.67,6579.1,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.531
2018-04-15 05:57:31.272775,0.0933,612.67,6579.1,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.531
2018-04-15 05:58:05.471039,0.0933,612.67,6580.4,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.531
2018-04-15 05:58:37.388888,0.0933,612.67,6585.54,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.5329999999999999
2018-04-15 05:59:09.333909,0.0933,612.67,6585.54,0.063311,417.16,0.015819999999999997,103.96,8.1e-05,0.53301
2018-04-15 05:59:41.448268,0.0933,612.67,6586.0,0.063311,417.46,0.015819999999999997,103.96,8.1e-05,0.5341600000000001
2018-04-15 06:00:13.550685,0.0933,612.67,6586.0,0.063311,417.46,0.015819999999999997,103.96,8.1e-05,0.5341600000000001
2018-04-15 06:00:46.285636,0.0933,612.67,6586.0,0.06348999999999999,417.46,0.015819999999999997,103.96,8.1e-05,0.535
2018-04-15 06:01:18.293297,0.0933,616.67,6555.68,0.06348999999999999,417.46,0.015819999999999997,103.96,8.1e-05,0.5344300000000001
2018-04-15 06:01:50.252651,0.0933,616.67,6555.68,0.06348999999999999,418.22,0.015819999999999997,103.99,8.1e-05,0.5344300000000001
2018-04-15 06:02:22.278516,0.0933,616.67,6555.68,0.06348999999999999,418.15,0.015819999999999997,103.99,8.1e-05,0.5344300000000001
2018-04-15 06:02:54.279021,0.0933,616.67,6555.68,0.06348999999999999,418.15,0.015819999999999997,103.99,8.1e-05,0.5344300000000001
2018-04-15 06:03:26.168563,0.0933,616.67,6567.4,0.06348999999999999,418.15,0.015819999999999997,103.99,8.1e-05,0.5344300000000001
2018-04-15 06:03:58.234148,0.0933,616.67,6567.4,0.06348999999999999,418.15,0.015819999999999997,103.99,8.1e-05,0.5344300000000001
2018-04-15 06:04:30.275127,0.0933,616.67,6565.51,0.06348999999999999,418.15,0.015819999999999997,103.99,8.1e-05,0.5344300000000001
2018-04-15 06:05:04.193730,0.0933,616.67,6574.04,0.06336,417.9,0.015819999999999997,103.99,8.1e-05,0.53398
2018-04-15 06:05:36.494632,0.0933,616.67,6574.04,0.06336,417.9,0.015819999999999997,103.99,8.1e-05,0.53398
2018-04-15 06:06:09.513134,0.093345,615.77,6577.5,0.06336,417.9,0.015819999999999997,103.99,8.1e-05,0.53395
2018-04-15 06:06:41.592480,0.093345,615.77,6577.5,0.06336,417.9,0.015819999999999997,103.99,8.1e-05,0.53395
2018-04-15 06:07:13.587274,0.093345,615.77,6577.5,0.06336,417.89,0.015819999999999997,103.99,8.1e-05,0.53395
2018-04-15 06:07:45.710760,0.093345,615.77,6577.5,0.06336,417.89,0.015819999999999997,103.99,8.1e-05,0.53395
2018-04-15 06:08:17.703697,0.093345,615.77,6586.0,0.06336,417.89,0.015819999999999997,103.99,8.1e-05,0.53395
2018-04-15 06:08:50.127447,0.093345,615.77,6586.0,0.06336,417.89,0.015819999999999997,103.99,8.1e-05,0.53386
2018-04-15 06:09:22.117502,0.093345,615.77,6584.63,0.06336,417.34,0.01577,103.99,8.1e-05,0.53455
2018-04-15 06:09:54.137191,0.093345,615.77,6584.63,0.06336,417.34,0.01577,103.99,8.1e-05,0.53455
2018-04-15 06:10:26.070896,0.093345,615.77,6584.63,0.06336,417.34,0.01577,103.99,8.1e-05,0.53455
2018-04-15 06:10:58.141371,0.093345,615.77,6578.8,0.06336,417.34,0.01577,103.99,8.1e-05,0.535
2018-04-15 06:11:30.251459,0.09334500000000001,615.77,6578.8,0.06336,417.34,0.01577,103.99,8.1e-05,0.535
2018-04-15 06:12:03.959210,0.09334500000000001,615.77,6578.8,0.06336,417.34,0.01577,103.99,8.1e-05,0.535
2018-04-15 06:12:35.918782,0.09334500000000001,615.77,6578.8,0.06336,417.89,0.01577,103.99,8.1e-05,0.535
2018-04-15 06:13:07.899317,0.09334500000000001,615.77,6574.1,0.06336,417.89,0.01577,103.99,8.1e-05,0.5352
2018-04-15 06:13:39.978844,0.09334500000000001,615.77,6578.3,0.06336,417.86,0.01577,104.02,8.1e-05,0.536
2018-04-15 06:14:11.937212,0.09334500000000001,615.77,6587.72,0.06336,417.87,0.01577,104.02,8.2e-05,0.5363
2018-04-15 06:14:44.011884,0.09334500000000001,615.77,6587.72,0.06336,417.87,0.01577,104.02,8.2e-05,0.5363
2018-04-15 06:15:16.002954,0.09334500000000001,615.77,6587.72,0.06336,417.87,0.01577,104.02,8.2e-05,0.5374
2018-04-15 06:15:48.750926,0.09334500000000001,615.77,6587.72,0.06336,417.87,0.01577,104.02,8.2e-05,0.5374
2018-04-15 06:16:20.867008,0.09334500000000001,615.77,6581.34,0.06336,417.87,0.01577,104.02,8.2e-05,0.5374
2018-04-15 06:16:52.978235,0.093345,615.77,6562.2,0.06336,417.87,0.01577,104.02,8.2e-05,0.5374
2018-04-15 06:17:24.980521,0.093345,615.77,6562.2,0.06336,418.31,0.01577,104.02,8.2e-05,0.53742
2018-04-15 06:17:56.992328,0.093345,615.77,6581.1,0.06336,417.73,0.01577,104.02,8.2e-05,0.53741
2018-04-15 06:18:34.136000,0.093345,615.77,6576.59,0.06336,417.73,0.01577,104.02,8.2e-05,0.5372
2018-04-15 06:19:06.818163,0.093345,615.77,6574.68,0.06336,417.72,0.01577,104.02,8.2e-05,0.5372
2018-04-15 06:19:44.475788,0.093345,615.77,6574.68,0.06336,417.72,0.01577,104.02,8.2e-05,0.5372
2018-04-15 06:20:16.711391,0.093345,615.77,6582.01,0.06336,417.72,0.01577,104.02,8.2e-05,0.53433
2018-04-15 06:20:48.995812,0.093345,615.77,6582.01,0.06336,417.72,0.01577,104.02,8.2e-05,0.53433
2018-04-15 06:21:21.300715,0.093345,615.77,6582.01,0.06336,417.72,0.01577,104.02,8.2e-05,0.53663
2018-04-15 06:21:53.550701,0.093345,615.77,6582.01,0.06336,417.72,0.01577,104.02,8.2e-05,0.53663
2018-04-15 06:22:26.461579,0.09334500000000001,615.77,6582.01,0.06336,417.72,0.01577,104.02,8.2e-05,0.53663
2018-04-15 06:22:58.716936,0.09334500000000001,615.77,6582.01,0.06336,417.72,0.01577,104.09,8.2e-05,0.53622
2018-04-15 06:23:30.874661,0.09334500000000001,615.77,6582.01,0.06336,417.54,0.01577,104.09,8.2e-05,0.53622
2018-04-15 06:24:05.287911,0.09334500000000001,615.77,6576.15,0.06336,417.54,0.01577,104.09,8.2e-05,0.53622
2018-04-15 06:24:37.460654,0.09334500000000001,615.77,6576.15,0.06336,417.39,0.01577,104.09,8.2e-05,0.53622
2018-04-15 06:25:09.640772,0.09334500000000001,615.77,6572.84,0.06336,417.39,0.01577,103.95,8.2e-05,0.53596
2018-04-15 06:25:42.902962,0.09346,615.77,6572.84,0.06336,417.39,0.01577,103.95,8.2e-05,0.53596
2018-04-15 06:26:15.161970,0.09346,615.77,6584.73,0.06336,417.39,0.01577,104.09,8.2e-05,0.53596
2018-04-15 06:26:47.390869,0.09346,615.77,6580.5,0.06336,417.39,0.01577,104.09,8.2e-05,0.53596
2018-04-15 06:27:20.256598,0.09346,615.77,6580.5,0.06336,417.39,0.01577,104.09,8.2e-05,0.53596
2018-04-15 06:27:52.574826,0.09346,615.77,6576.15,0.06336,416.52,0.01577,104.09,8.2e-05,0.5344
2018-04-15 06:28:25.402977,0.09346,615.77,6576.15,0.06336,416.44,0.01577,104.09,8.2e-05,0.53515
2018-04-15 06:28:57.586075,0.09346,615.77,6576.15,0.06336,415.26,0.01577,104.09,8.2e-05,0.5345
2018-04-15 06:29:29.833638,0.09346,615.77,6568.0,0.06336,415.26,0.01577,104.09,8.2e-05,0.5345
2018-04-15 06:30:03.563198,0.09346,615.77,6568.0,0.06336,415.26,0.01577,104.09,8.2e-05,0.53413
