,ADA,ADST,BCH,BIS,BTC,DASH,EMC2,EOS,ETH,FUN,IOTA,LTC,NEO,ONT,TRX,UBQ,XLM,XMR,XRP,TOTAL
2018-05-30 12:31:00,40.0927639874103,38.274967294137,267.893825940293,41.944517432227904,732.6304107567335,39.91905320684027,7.3973572875,0.0,607.851728809755,0.0132246757668,66.1894640794167,353.95740095495256,59.13508599428428,0.0,0.013215498441599999,25.691669100111316,34.725511828875,80.7575451143167,403.0641041833615,2799.551846144423
2018-05-30 12:40:00,40.198512122314504,38.066402313072004,269.13237436575275,42.01941273601685,734.621959809021,40.02457112104983,7.438571748,0.0,608.213936050856,0.0131805070263,66.666703471863,354.1782973458641,59.13809900826711,0.0,0.0132143570733,25.98784563625297,34.574819914572,81.00136754616736,403.28169568799825,2804.5709637411674
2018-05-30 12:50:00,40.1328172678309,38.04582796389901,268.52359632622864,42.0061959174859,734.1065686959125,40.002383363675534,7.515660204,0.0,608.5963249254906,0.0132217542642,66.4839048371487,353.8585788859568,59.28450916838827,0.0,0.013120948737300001,26.760255237847662,34.698529430418,80.93533230408475,403.5442386457376,2804.5210658771066
2018-05-30 13:01:00,40.1322557809748,38.25227674251901,267.92006637307855,42.16196556628737,733.7156493996323,39.93657649252215,7.386366762,0.0,606.9467418067821,0.0132059165625,66.53952142313521,353.3121509710628,59.13408165629001,0.0,0.0131036652279,25.960265176789665,34.658176271922,81.1852502967612,402.8504215303767,2800.118075831924
2018-05-30 13:10:00,40.1577101854978,38.212656448302006,267.5212117955329,42.1670005435556,733.9538962350545,39.96658039163545,7.441822467,0.0,606.116108194933,0.0132058396785,66.440147665023,353.39934691528845,58.98019475781031,0.0,0.0129892435713,25.676468505002056,34.609511583738,81.2096325400644,402.6797360183003,2798.5582193299874
2018-05-30 13:20:00,40.1442343268402,36.708025819185,267.2168227757709,42.177385188516666,733.3976628083037,39.9588903166514,7.415081442,0.0,605.9589038792016,0.013265538584699999,66.4560965417778,352.3064910888803,58.98019475781031,0.0,0.012953066421899999,24.808780949552315,34.760685324834,81.20760068606204,402.79244062227053,2794.315515132663
2018-05-30 13:31:00,39.5750660981103,36.33333776364601,266.00451478309657,42.29130157436771,732.6333280649317,39.81643482916737,7.409276586,0.0,602.3219608015769,0.0132595418115,66.14202640019701,351.4025598060411,58.90196798784324,0.0,0.012785306398499998,25.352554801930445,34.320053020785,80.75703715111142,400.8021952339497,2784.0896597509645
2018-05-30 13:40:00,39.7043969856653,36.211302556821,266.1829497256105,42.28469316693185,731.4207002970066,39.87139995529011,7.335284049,0.0,601.8535344295937,0.0131692053912,65.825093644101,351.428718585929,58.75924040036777,0.0,0.012738408601499999,24.925214371315892,34.377511079457,80.71640007933321,400.27906363066546,2781.201410571081
2018-05-30 13:50:00,39.53108236616921,36.366256697715,264.4169686021701,41.81927234477892,732.0206933467285,39.77168111400732,7.316592421499999,0.0,601.4955759546172,0.0130763318436,66.08968137977041,350.64104856093076,58.77229679416355,0.0,0.012751248953400001,24.613993945709403,34.241033118579,80.63664982539255,399.82303353883884,2777.581687591867
2018-05-30 14:01:00,39.6370176488495,36.230701213665,264.6688767563612,42.30923868340152,732.0839016902663,39.84543019380128,7.275300561,0.0,603.3182962589365,0.0130654530258,66.1841477871651,350.48700239505195,58.75633897945217,0.0,0.0128205256176,24.96313750353349,34.246694607909,80.98409679069114,400.7116406883347,2781.7277077370622
2018-05-30 14:10:00,39.603889467297705,36.242457986574,264.4038483859299,42.28437848016649,732.4475927770748,39.8323192463019,7.301693299499999,0.0,603.3151096849606,0.013066990661099998,66.40865886255811,350.2370406905251,59.05596647939018,0.0,0.0128047503525,24.949033858868543,34.172854368239996,81.0689266784564,399.92401166360776,2781.2736536704656
2018-05-30 14:20:00,39.369933440314604,36.231053925465005,263.42770428771445,42.37815495328534,731.9273394843901,39.80849262052682,7.279131766499999,0.0,603.2057039788673,0.0130455021195,66.05410311916681,349.66154746201585,58.793053112582115,0.0,0.0126621614592,25.190206181728023,34.150690237713,80.86878909879688,399.2946901838548,2777.6663015165
2018-05-30 14:31:00,39.462392864337296,36.22882013874901,263.73209330778167,42.39640674908453,731.2476066776312,39.780127589814285,7.301770695,0.0,604.6386000696865,0.013042426848900002,66.15920211106472,350.6294224361605,58.90085205678175,0.0,0.0126641792298,25.22515187936821,34.102025549528996,80.69404968944173,400.11293838238754,2780.637166802897
2018-05-30 14:40:00,39.3963236925376,36.205894445931,263.33586277342306,41.87402773583569,731.4313970941099,39.80609735130314,7.301615899499999,0.0,604.5642466773279,0.0130785229929,65.97272296450112,350.85903842149474,58.79249514711625,0.0,0.0125905001721,25.29065547287133,34.079018225616,80.96174640079965,399.2243312328917,2779.1211425584243
2018-05-30 14:50:00,38.9057646900928,36.120070067949,261.64624130907396,41.54801287995881,730.6816488905974,39.718859123451765,7.2744878835,0.0,601.1153114630447,0.0130118662188,65.4713557885332,348.71692473741143,58.59464056328247,0.0,0.012564350705999998,24.81739984381793,33.988916279157,80.65798428828286,395.9630649937171,2765.246259018795
2018-05-30 15:01:00,38.2104473689323,35.851192886565,258.545671776417,41.24717291774156,724.9462210048463,39.43155287926003,7.063268607,0.0,594.0899780766787,0.0128393044614,64.08993790968451,342.8079462830605,58.065354443284875,0.0,0.0123038345469,23.947204972546277,33.680545927035,79.81730486225308,390.2705071931019,2732.089450247415
2018-05-30 15:10:00,38.1251002133184,35.411725057275,255.87623255375684,40.776087744789656,720.8007260791301,39.10251852305329,7.01435304,0.0,588.4083167085722,0.012718945599000001,63.48878803407031,339.26197790370446,57.327389207780705,0.0,0.012337402871399998,23.443078030874418,32.996951520645005,79.09498090853047,387.8372611679581,2708.9905430419294
2018-05-30 15:20:00,37.857080178847404,35.40126153362401,255.37897635318953,40.76412966966096,716.6202234539061,38.86286553041171,6.88567878,0.0,586.7491738679362,0.0126879236649,63.2745005921358,338.60510179504456,56.94417846857284,0.0,0.012301857564,23.5098352822885,33.251116141446,78.9507193033043,386.5050020452472,2699.5848327768435
2018-05-30 15:31:00,38.082988111485605,35.36575611471,256.0462705576452,40.72322047066587,714.9515231747849,38.81685114726234,7.002820728,0.0,585.6848581661695,0.012718907157000001,63.69735023270851,339.4450893865782,57.007116982491354,0.0,0.012351160365900001,23.85396421029098,33.142343326218,78.80645769748749,388.33498542489076,2700.986665798912
2018-05-30 15:40:00,38.526943073721,35.410314251088,258.15416451997805,40.774514314622024,714.2503967749504,38.83525690052209,6.984245196000001,0.0,589.4025277841046,0.0127434709692,63.689580272231105,340.62223462686444,57.27616797033229,0.0,0.012480766233299998,23.664818666136267,33.271112030394,79.06602699460792,390.82816674608955,2710.781694358844
2018-05-30 15:50:00,38.4131468662358,35.38738855827,257.40421295223297,40.74808067756015,717.4147037160789,38.73389919083853,6.983587313999999,0.0,589.4949384281699,0.012713871344400001,63.279407938098,341.36049361567495,57.0838930420655,0.0,0.0123993625872,23.63535771889542,33.242081850558,79.09498090853047,389.4802722925252,2711.7815583036654
2018-05-30 16:01:00,38.2954201854662,35.40890343123,255.46320814214704,40.77262619768904,718.4367340154398,38.735538059239296,7.0677576945,0.0,587.1581175265266,0.012705222117900001,62.33024544545701,340.73849588470534,56.905902031852975,0.0,0.0123827313018,23.40860245563418,33.293998894107,79.16812763784941,388.60404311013195,2705.8128086653956
2018-05-30 16:10:00,38.22747936179431,35.355880430388005,254.691477015309,40.71157708230255,715.1148924327463,38.59081336928655,6.982774632000001,0.0,587.2622122755816,0.0127136407371,62.944481578555504,341.24132582748643,56.857916994651596,0.0,0.012372479392800001,23.368642129994612,33.189682980216,79.08532960408651,389.06007320195846,2702.709645036487
2018-05-30 16:20:00,38.3858208098406,35.376925034619006,255.69491116321853,40.73612260243145,716.5025586914247,38.57845882246348,7.0115280075,0.0,587.3864886594057,0.012705683421900002,62.99314609188811,341.1018123167255,57.0944943874741,0.0,0.0124150767063,23.649774778493658,33.234613514256,79.06856681181556,389.10176736706455,2705.942109818749
2018-05-30 16:31:00,38.1054478904242,35.389975043115,254.31781325302993,40.75091285113002,716.9625209476391,38.53937811362185,7.046705421,0.0,584.6375375251961,0.012729862814099999,62.98251351214021,340.6774587237474,56.92788587453002,0.0,0.0123531985185,23.821525828472712,33.141018292032,79.26311679385456,387.69589185388526,2700.284784985151
2018-05-30 16:40:00,38.0483626389055,35.367284491497,254.17873895954168,40.7247939008335,714.9077635518138,38.53433544137139,6.956497998000001,0.0,584.940262051669,0.0126983411787,62.944481578555504,340.1600961258485,56.93391190249565,0.0,0.012352077532199999,23.41800488541081,33.048386737400996,78.93954410806323,387.87178919341574,2696.999303983533
2018-05-30 16:50:00,37.738792011221705,35.183643835095005,251.0521913986315,40.51332480433838,712.5466887963217,38.468150369806544,6.9492225780000005,0.0,582.1998084472383,0.0126195370902,62.3155234075704,338.5789430117769,56.634507588692095,0.0,0.012296150746199998,23.16758684024135,32.835418468482,78.44123201350745,385.77665690442865,2682.426606163189
2018-05-30 17:01:00,37.6966799311528,35.183643835095005,251.32719113366167,40.51332480433838,712.7246445952734,38.43524693415655,6.9492225780000005,0.0,581.7483771360479,0.012604545067800002,62.20020077745871,338.05576734980303,56.38967230565119,0.0,0.0122854708389,23.079987537674253,32.922629454183,78.41786569720543,385.70369207761564,2681.3730361632233
2018-05-30 17:10:00,37.654567851083904,35.178705992934006,250.75383767823004,40.721647040498254,711.2222308823118,38.42831325999541,7.0340895405,0.0,580.0000102253225,0.0125835178302,62.16993881386201,337.69535744846837,56.55784312218517,0.0,0.012360291264899998,23.19077949974963,32.991169585122,78.2746200183898,384.40596090460804,2676.304015672356
2018-05-30 17:20:00,37.973683864140895,35.26782226569,252.62294370230686,44.726657716525175,712.0828367950896,38.46625936774927,7.0384625325,0.0,581.6665884048239,0.0126076587804,63.33625136295271,338.40745765705304,56.683050591489106,0.0,0.012418765753499999,22.91951940342716,33.056818727289,78.33405173644135,385.73887151522,2688.3463020672316
2018-05-30 17:31:00,37.9240851765832,35.22996548946001,253.51406879827297,44.67882542332887,712.6740779202171,38.35607698184729,7.036759773,0.0,582.4812891467938,0.0125836331562,62.768635016495104,338.3958315289031,56.681711474163414,0.0,0.012465785842499999,23.050996712833346,32.882396755887,78.34776674829939,385.81118485413185,2689.858721219215
2018-05-30 17:40:00,37.97012772993651,35.279461467999006,252.15402716925763,44.741762651989106,713.4539716413996,38.44003747275051,6.957504171000001,0.0,583.1090442163357,0.012561106725300001,62.75922927086011,339.5003134834612,56.494681422002444,0.0,0.012424533717299999,23.083435094651616,32.853848416851,78.02013035568466,385.5369154171911,2690.379475621813
2018-05-30 17:50:00,38.0573465374226,35.274758753366996,252.2794564377463,44.73578361808399,713.0056786168469,38.18815600004081,6.9573106755000005,0.0,582.0808430192175,0.0125752530237,62.94693525153661,339.1893146179764,56.70782426188476,0.0,0.0124588765341,23.080457658251976,32.943348090324,77.95409511360205,385.7173730205203,2689.143715801879
2018-05-30 18:01:00,38.0990468880313,35.184323584557006,252.8606361734451,44.62120281422267,712.2729958592073,38.09912329341346,6.994024244999999,0.0,582.3045836334375,0.012599070435300001,62.82901087791241,338.301828941722,56.713969647917594,0.0,0.012429444855,23.021260458792526,32.819261562065996,77.63716486931608,385.7604734146854,2687.5439347790166
2018-05-30 18:10:00,38.135246021164804,35.154435347136,250.8279775802953,44.58324200971371,711.6758035637616,38.04570843297659,6.9439848075,0.0,583.830529606226,0.0125913673737,62.852657325212704,338.44381429333777,56.6722499574342,0.0,0.0124530761961,23.146556008688357,32.8879527585,77.66147269351531,384.4855381063535,2685.3722129553857
2018-05-30 18:20:00,38.1804016738292,35.192293791228,251.49637432475907,44.631242038515936,713.48580034244,38.120614919624494,6.9462996615,0.0,584.753933415552,0.0126315689445,62.9549893506996,339.0523229349115,56.67525377513447,0.0,0.012491560895999999,23.17139639806311,32.794763305059,77.79820420426681,385.25777353254,2690.5367867979635
2018-05-30 18:31:00,37.9783208371471,35.128883824335006,250.37671167638305,40.7388475824142,711.2133673226368,37.97871991376438,6.9402038804999995,0.0,581.6903930271046,0.012566342034,62.69569385497441,337.71070626128784,56.681928925694855,0.0,0.0124844288313,22.778324576511043,32.948718051963,77.79820420426681,383.6645915358399,2676.3486662456885
2018-05-30 18:40:00,37.9025638570126,35.122085714520004,250.5313192991131,40.731004439807315,710.7606257602635,37.90984616415449,6.939933813,0.0,582.6243863293877,0.012563429426700001,62.674901291458504,338.6727294489613,56.38377220485965,0.0,0.012464454969,22.956425480533767,32.82598657489199,77.92227539051751,384.7778055025963,2678.7606891554733
2018-05-30 18:50:00,37.9314858601948,35.147520022167,251.28656837985844,40.76049465293548,711.2996499752849,38.06242414221926,6.9441777135,0.0,583.5827354648544,0.012538442350200001,62.59010025005761,338.9798814298818,56.28230991782099,0.0,0.0125011312878,22.784729959132488,32.794162852983,77.97848723408897,384.50242467274893,2680.9521921013657
2018-05-30 19:01:00,38.04138946358161,35.148457702386004,251.10815484580544,40.25288650908442,710.6132666226612,37.94327758278643,6.9716087369999995,0.0,582.6921590855482,0.0125323871988,62.6451393904545,339.4927672887369,56.42771694544335,0.0,0.012556846740900001,22.791135343576148,32.748048489324,77.66957530138482,384.09065242667367,2678.6613249683865
2018-05-30 19:10:00,38.1231174567367,35.124781526352,251.0286274051747,40.22559237764262,710.3330903667147,37.80113121288305,6.969332466,0.0,581.9932525330883,0.0125562245466,62.56849229049541,339.09289018016165,56.488015804588564,0.0,0.0125781413331,22.775043769266997,32.885791142232,77.45181770957545,384.0776627427338,2676.963773349526
2018-05-30 19:20:00,38.1186392078532,35.111888556633,251.3255472899255,40.21084726924892,710.4610601445524,37.78215322710453,7.053978978,0.0,581.8534712223492,0.012510389390100001,62.57379235766341,338.83499841982234,56.34694762472666,0.0,0.012585923631,22.756764992558118,32.704696165994996,77.79516572631573,384.32576531963736,2677.2808128154065
2018-05-30 19:31:00,38.2057784029931,35.105793696729,251.18349663147342,40.203945307121344,710.394166851669,37.69254194341335,7.085653902,0.0,581.4722494660128,0.012551050879199999,62.544438152304906,339.0088580312177,56.2904313508817,0.0,0.0126186579762,22.752859270603036,32.874622828865995,77.80985170337458,383.7678593375634,2676.4177165850792
2018-05-30 19:40:00,38.1716317797408,35.131931254287,251.50134478981755,40.23406296902342,710.6850072560512,37.614744770194754,7.005328452,0.0,582.2452824716427,0.01254461247,63.3961178508999,338.6031856057551,56.298552783942384,0.0,0.0127140976392,22.727862653006085,32.619552711542994,77.84479420069788,384.0679204987175,2678.1725787574287
2018-05-30 19:50:00,38.2485083166552,35.096182573599,251.2972941203763,40.192964906007994,710.7160302316745,37.57276697394569,7.0027435305,0.0,581.9085365869612,0.0125346099957,63.0136977661719,338.0468348432062,56.53463060542237,0.0,0.012650640533699999,22.578351630268763,32.786236950012,77.85694811309284,384.18352846609434,2677.060440864518
2018-05-30 20:01:00,38.3242653185536,35.170961781564,251.87439127033215,40.27861201493224,711.3839936919564,37.611602719580816,7.005482775,0.0,582.8637088751584,0.012568411509899999,63.352901936530806,338.74806861581453,56.415479169632235,0.0,0.012544919313,22.626313891285136,32.897199647634,77.95114093193868,384.9012073106388,2681.4304432813747
2018-05-30 20:10:00,38.3615840302309,35.376194401695,252.9383323900106,40.29304339893899,712.0228731125918,37.542351923832754,6.999155505,0.0,583.5975607549943,0.0125480233035,63.37491759173851,338.9682907893474,56.52561915219179,0.0,0.0126401151504,22.8091016620184,32.657260816173,77.93037799838704,385.33636092720235,2684.7582125928066
2018-05-30 20:20:00,38.7269342277807,35.469844224129,253.97872920132457,40.38998462970431,712.9409593194893,37.635985032362534,7.04182599,0.0,586.6600421947635,0.0126007566981,64.02886409386501,340.2142846772106,56.755133075811045,0.0,0.0126021181017,22.543981281072952,33.077934363831,78.14813559019642,387.18868670564075,2694.8265274819814
2018-05-30 20:31:00,38.6851372672199,35.457654517992005,254.06296550344516,40.972259485025496,712.9661654883139,37.62995229517793,7.041980313,0.0,585.9304261121105,0.0125885697795,63.82583082547321,339.8549748138855,56.78628377786389,0.0,0.012572431623899998,22.493988044056827,32.853246886236,78.13091754847368,384.73688804742613,2691.4538319271032
2018-05-30 20:40:00,38.4789513672476,35.486136255591006,254.0417756262832,40.34888656668889,713.6137701202778,37.64164072340898,7.040861469,0.0,585.1775131437166,0.0125930919444,63.69414459462781,339.07550421598023,56.75902691355142,0.0,0.012616951173299999,22.47508435081469,33.062682995958,78.08128907409154,385.7721641378067,2690.774641598162
2018-05-30 20:50:00,38.68065901833641,35.554820603652004,254.63875463647304,40.4175924891923,713.8144499989285,37.73276019135967,7.051664124000001,0.0,585.6868677679217,0.012628579721400001,63.6998523574413,339.6782175406667,56.838461204078186,0.0,0.012519459256199999,22.733174434427657,33.017649426426,78.1851037394871,386.64441985003873,2694.399595421407
2018-05-30 21:01:00,38.6179635774952,35.900938196802,254.04962372907139,40.506690581009956,714.5192532438938,37.684749657925984,7.071919101,0.0,585.17857209363,0.012665408766599998,63.64807479647431,339.3971444992586,56.796185251134595,0.0,0.012557578241399999,22.734111807405323,32.973936843057004,78.12585341855524,386.32032780010996,2693.5505675838317
2018-05-30 21:10:00,38.6493112979158,35.93469432924,253.37154765775423,40.478768997135006,713.7620987264337,37.65031278312104,7.070375861999999,0.0,583.8432369977746,0.0126082681308,63.6126051279015,339.3913491789914,56.759916933591555,0.0,0.012502533308699998,22.516953687476253,33.051634764602994,78.03621831634065,386.2462867304353,2690.4004221921537
2018-05-30 21:20:00,38.65770800641089,35.554117353741,253.51438312630205,40.427945437872516,713.4111513056506,37.44997563566582,7.097305338,0.0,582.821350902095,0.012577302608100001,63.49885757678761,339.5941853951025,56.72553990869862,0.0,0.0124363737396,22.502580630900226,32.932505971974,77.61741476174811,385.26556729745124,2687.0956023247472
2018-05-30 21:31:00,38.6778601155047,35.78126800462201,253.41445061891025,40.41257288070491,712.6035844516722,37.630832069256,7.097613984,0.0,583.3847119422338,0.012593206912800001,63.4980421807413,339.9158256783809,56.56222122731476,0.0,0.012419772885,22.603192019643508,32.717545753577994,77.92531386846858,385.410401996877,2687.660449771706
2018-05-30 21:40:00,38.592400266416604,35.803186049043,253.19261091656386,40.41947484283248,712.8498293263348,37.47674590693172,7.0673665545,0.0,583.2692864659138,0.0125976524619,63.42914133608911,339.1508433828335,56.67992638047483,0.0,0.0124544579061,22.69271115905482,32.777830676975995,77.64881236842386,384.7667642977615,2685.841982040518
2018-05-30 21:50:00,38.6937205576297,35.855930011104,253.20176703658512,40.39406306503085,713.9976794526603,37.54335738015235,7.137815292,0.0,583.735224167142,0.0126172358895,63.65785953000871,339.04942527646784,56.919675534685176,0.0,0.012458989085399998,22.539294414362416,32.851805818062,77.7617424682633,385.57926766083165,2688.9437038899605
2018-05-30 22:01:00,38.6784198830127,35.8458500547,253.06521005002372,40.36331794703641,713.4392658778746,37.451860866063505,7.103285378999999,0.0,584.0423194703084,0.0126071184468,63.63217459972561,339.69560350146816,56.79429395848447,0.0,0.012434016703499999,22.52085940760911,32.874742910876996,77.73692823077688,385.7085147546805,2688.9776880267914
2018-05-30 22:10:00,38.7517511676727,35.847022151556004,253.0536994994101,40.36457285190268,713.885221163765,37.493210252277734,7.1330698395,0.0,583.3688277021806,0.012613978377,63.5441119788948,338.79153351612854,56.75268552057097,0.0,0.0125157814665,22.52257792534223,32.850484831899,77.74097953471164,385.6468138506592,2687.7716915463147
2018-05-30 22:20:00,38.8963611835837,35.871987625929,253.70299919404073,40.39312188821076,714.1014125302272,37.65521438203772,7.133957199000001,0.0,584.0454963188131,0.0126006417297,63.66968275128121,338.79153351612854,56.782834950143574,0.0,0.012534190749599999,22.538044583118122,32.824305314682,78.0048207102556,386.75158460997227,2691.1884915899027
2018-05-30 22:31:00,39.1228857528006,35.670505699332004,254.26073769089993,40.38935718093041,714.1750920995937,37.6323402536621,7.133185584,0.0,584.0476142174045,0.012597499185599999,63.7361374173051,338.9393141880115,56.71452591037779,0.0,0.012467787331199999,22.38415915193689,32.810014672932,78.0488786414321,387.4855004268713,2692.5753141740065
2018-05-30 22:40:00,39.4197561219311,36.085073223906,254.48859427196925,40.458690552207734,714.6656429129424,37.70787515049144,7.106101785,0.0,585.5587349000531,0.012642759500100001,64.1528040789141,339.29572639289296,56.83378859873781,0.0,0.0125296392357,22.421029163621284,32.966971652202,78.08939168196105,387.70437627172595,2696.979729157292
2018-05-30 22:50:00,39.107771681862204,36.072414670824,254.08101613961384,40.4056709149181,714.0461528532023,37.46882793949602,7.1773221419999995,0.0,585.409423045035,0.0126661369296,63.86863904419681,338.6292645452676,56.81509817737635,0.0,0.0124831690341,22.393220427091343,32.783594977686,77.79263366165185,387.5413559693319,2693.617555495517
2018-05-30 23:01:00,39.1792370167918,36.084956008752,254.78342132939127,40.80567115127745,714.5512456880705,37.62743865459881,7.176820589999999,0.0,585.8615944060367,0.0126530685717,63.903701017124106,339.3913491789914,56.68359771320518,0.0,0.012497941149299998,22.295733615547675,32.836674546207,78.10458407230708,389.5592998960471,2698.870475894069
2018-05-30 23:11:00,39.4279662267476,35.87304249396,254.4310415192064,40.443631723086305,715.0311323541141,37.58030789538981,7.106140368,0.0,585.8986576320041,0.0126747597831,63.913893446304016,338.3974517312003,56.7782735973731,0.0,0.012422739508799999,22.313856164034355,33.016928892338996,78.14205863429427,390.17890678214235,2698.558386959487
2018-05-30 23:20:00,39.5986993430091,35.898945648552,255.87953966970792,40.46245526314731,714.1906035874052,37.51985484144872,7.162391330999999,0.0,588.9124274017004,0.012717375735000001,64.0631106659907,339.3565772573883,57.00578497577233,0.0,0.012422373746700001,22.32291743736658,33.309106662215996,78.08736602999367,391.7337692453093,2705.5286891094893
2018-05-30 23:31:00,39.71681307297631,36.197359244172,255.8505016897578,40.506690581009956,717.1232443247154,37.909343436067985,7.206219243,0.0,590.838656218148,0.012783330808499999,64.1360884861191,340.8141003400736,57.145629378014206,0.0,0.012492617489399999,22.28792217163752,33.293134760255995,78.12838548321912,393.7120946776729,2714.8914590551376
2018-05-30 23:40:00,39.7530122278737,36.025062318756,257.82586913340833,41.215083155837675,716.1615320566517,38.18245047587677,7.171149194999999,0.0,591.8933697426121,0.0128296258386,63.9212320012101,340.89813248563763,57.26611584386452,0.0,0.012579157304699998,22.391970595847052,33.513378909296996,78.47730404316505,395.14615333018895,2719.86722429837
2018-05-30 23:50:00,39.5809729511537,36.32160058128,257.5394133859118,41.320181257256074,718.3554381677127,38.258362418697686,7.201550952000001,0.0,592.8188914505295,0.0129388867191,64.02682560612689,341.05750379805494,57.30883680682816,0.0,0.012636640540799998,22.353850752918365,33.377077324563,78.64897805183053,394.5252475590296,2722.720306591153
2018-05-31 00:01:00,39.3942094384721,36.052370961516004,257.57032053760037,41.29934517534424,717.9707111090709,38.220823708722875,7.1682354765,0.0,592.5215709548665,0.0129218403741,64.06929928474021,340.53858106994255,57.33558152670082,0.0,0.012678521711399998,22.479838371880774,33.35135516391,78.60409042481577,393.4307850806627,2720.032718646831
2018-05-31 00:10:00,39.0393419539407,36.237660600267006,256.519035528071,41.142810827237525,717.3444938306042,38.05795516460616,7.153614688499999,0.0,589.8490349103893,0.012918506558700001,64.5511520695239,339.4752400568075,57.18429238404596,0.0,0.0125667559005,22.427350425176066,33.556929011465996,78.20558097363846,391.04870577895207,2711.8186834656844
2018-05-31 00:20:00,39.40353825127641,35.914663607382,257.25250235238303,41.10893164890674,716.0813961327493,38.171812341340065,7.183589229,0.0,590.3509295559747,0.0128645135628,64.0228261705725,339.20578306844624,57.03266951534353,0.0,0.0125883939057,22.40532423206764,33.504454853499,78.38078335013961,392.8722823053696,2712.9169395219187
2018-05-31 00:31:00,39.321258238561704,35.963066275038,258.46675092552545,40.577216774597424,716.0232335365504,38.22811257874917,7.211287710000001,0.0,592.0641479864097,0.0128929853619,64.38564256909291,339.0261450762055,57.30721481252603,0.0,0.012714686631599999,22.320187529811356,33.430006373862,78.47344819075195,392.8229261880206,2715.6462524376957
2018-05-31 00:40:00,39.1856175175909,36.120345647967,257.85674927263676,41.06595528668189,715.8913983206858,37.97375614871439,7.149294036000001,0.0,591.3928374275417,0.012863210647199998,64.3836042763221,338.3916173339987,57.09819106324906,0.0,0.012637175876399998,22.246610673686998,33.350274467832,78.13570256909703,390.92076969087265,2711.1882241194007
2018-05-31 00:50:00,39.1589371525809,35.920992282399006,257.870612946365,41.12555754112943,716.4943505599945,38.12016190019815,7.151107167,0.0,591.5686064375569,0.012843054299699999,64.4133633716991,338.8754809544442,57.16838477569106,0.0,0.012690265156199998,22.277853500972075,33.383776284369,78.41268436063886,392.109211647354,2714.076614201848
2018-05-31 01:01:00,39.009676387115,36.177655354910996,257.9940781180935,41.13277255068574,716.0649167300595,38.102442405796076,7.096443174,0.0,594.0579615254193,0.0128506799856,64.3269396887898,339.79685001000365,57.34003120737859,0.0,0.012708286659899998,22.713534712830057,33.43985279061,78.51142558420345,392.57679534682507,2718.3669345533663
2018-05-31 01:10:00,39.010422671246005,36.182577653145,257.6079878781226,41.13841908101742,717.3842382713212,37.88327362427026,7.1149988429999995,0.0,594.5842097080683,0.012859570234500002,64.3534375185867,339.94751412838525,57.39231495518017,0.0,0.0126815693181,22.721501634206863,33.873214957407,78.52357835069859,392.2371477354335,2719.9803781496416
2018-05-31 01:20:00,38.9641518363456,35.902240646643,257.119358766747,41.08446335324232,716.211292595822,37.888426101421004,7.156855179,0.0,595.4228184829549,0.0128619844368,64.3147099226544,339.724415335495,57.28374274700594,0.0,0.0126580418067,22.64089514221669,33.687453997344,78.34888233904968,390.5869668350065,2716.362193307192
2018-05-31 01:31:00,38.798658966634406,35.898021529965,257.1219745543638,41.07944421679605,715.9999684985231,37.877744136750046,7.1564694075,0.0,595.2523437198051,0.0128602216923,64.2168717935712,339.0811954291025,57.385195466121694,0.0,0.012622811519699998,22.916613084716403,33.790721235159,78.31748769399333,389.5738688321118,2714.492061598325
2018-05-31 01:40:00,38.594918001424205,36.161716459050005,256.75550272106096,41.09512902002026,715.4134956607735,38.07567465900823,7.112028392999999,0.0,594.7313897840216,0.012851369751300001,64.26823681324201,340.1648181519113,57.12377672698401,0.0,0.0125366659065,22.6927582343437,33.61732834404,78.56256847444524,388.1970945259287,2712.591824004911
2018-05-31 01:50:00,38.6370841647846,36.848846852937,255.61501935645396,41.03458567657423,715.0897238789225,37.82056420794132,7.047990125999999,0.0,592.487687771469,0.0128463881598,63.939256100395504,339.2086804565082,56.81897360140031,0.0,0.0124774204569,22.659172195103352,33.240883243553995,78.28508031805116,387.50675908311814,2706.26563084183
2018-05-31 02:01:00,38.4728973249485,36.890569241127004,255.65294827552424,40.56843328581646,715.1643658766804,38.0818324974863,7.0760743784999995,0.0,592.1488559436687,0.0128133562008,63.922134428757005,338.46694939656925,56.82286707204201,0.0,0.012482702973600001,22.57512899382471,33.036870406112996,78.37470696718736,387.23465137393833,2704.5145815213573
2018-05-31 02:10:00,38.6240238442697,36.92549417571,255.38875373477273,40.55933609826317,714.1940199092198,38.25387496420968,7.089537843,0.0,591.6511966963167,0.0127747295898,64.1349323633172,337.9454197434865,56.642988731094135,0.0,0.012509481271799999,22.55700815458248,32.991600930687,78.40053159473439,387.2554328531748,2702.6394358476996
2018-05-31 02:20:00,38.6400693883642,36.920103085215,255.47952156205434,40.53424041237258,713.5930064227031,38.356547495535665,7.030013116499999,0.0,592.0821484279758,0.0127641149043,64.11495707419111,339.1970909076405,56.82286707204201,0.0,0.0125304690912,22.543261310139712,32.934563796372,78.33824866888327,387.73925216142106,2704.351185485406
2018-05-31 02:31:00,38.8566840921746,37.298769005295,255.9799217172477,41.593905804997256,714.8037577849967,38.31055221213485,7.056014197500001,0.0,592.677221826052,0.0127639233201,64.1565382828557,339.217372617314,56.9980732481939,0.0,0.012578479034399999,22.62199323293011,32.961101066375996,78.4390153536288,388.30165144039785,2709.2979142844492
