,ADA,ADST,BCH,BIS,BTC,DASH,EMC2,ETH,FUN,ICX,IOTA,LTC,NEM,NEO,QTUM,STEEM,STRAAT,TRX,TotalMarketCap,UBQ,VEN,XLM,XMR,XRB,XRP,XVG
2014-02-09 00:00:00,,,,,503.094150581995,,,,,,,13.422719905702078,,,,,,,,,,,,,0.012811256814498306,
2014-02-10 00:00:00,,,,,499.3620765508139,,,,,,,13.000439947206335,,,,,,,,,,,,,0.012228332600087993,
2014-02-11 00:00:00,,,,,491.4960514770401,,,,,,,12.766890903773035,,,,,,,,,,,,,0.012928487861947936,
2014-02-12 00:00:00,,,,,480.15913946806165,,,,,,,12.488027702055552,,,,,,,,,,,,,0.012653061224489795,
2014-02-13 00:00:00,,,,,442.5886654478977,,,,,,,11.180987202925047,,,,,,,,,,,,,0.011757952468007312,
2014-02-14 00:00:00,,,,,482.9576128985189,0.2728707959436784,,,,,,11.971985117093455,,,,,,,,,,,,,0.011940614284672064,
2014-02-15 00:00:00,,,,,474.8814474356169,0.2297110965200263,,,,,,11.796892098927556,,,,,,,,,,,,,0.011733420879842416,
2014-02-16 00:00:00,,,,,449.8650324651638,0.2969110673378565,,,,,,11.089224483840372,,,,,,,,,,,,,0.011189902969285766,
2014-02-17 00:00:00,,,,,457.1647565515731,1.0584714212716255,,,,,,11.307394700343092,,,,,,,,,,,,,0.011163588583108256,
2014-02-18 00:00:00,,,,,456.3396693612993,0.7574102396038163,,,,,,11.375719175588086,,,,,,,,,,,,,0.011132473964023013,
2014-02-19 00:00:00,,,,,453.2775554747181,0.6850833030192797,,,,,,11.444161513277555,,,,,,,,,,,,,0.011085485631138595,
2014-02-20 00:00:00,,,,,405.763899022326,0.7733839194513352,,,,,,10.199912447103458,,,,,,,,,,,,,0.010397636071793377,
2014-02-21 00:00:00,,,,,418.8808637922229,0.8243962938644487,,,,,,10.133508426351499,,,,,,,,,,,,,0.010994382432333845,
2014-02-22 00:00:00,,,,,441.68672940833153,0.9046472605238199,,,,,,10.899540380827316,,,,,,,,,,,,,0.011440869628656892,
2014-02-23 00:00:00,,,,,441.97855110527473,0.8389873787116071,,,,,,11.30079521412417,,,,,,,,,,,,,0.011243889983220252,
2014-02-24 00:00:00,,,,,397.75755369493993,0.6129617764834364,,,,,,10.593374590462325,,,,,,,,,,,,,0.009894430287586456,
2014-02-25 00:00:00,,,,,391.67514904754967,0.3835058891958703,,,,,,10.047986040424604,,,,,,,,,,,,,0.009444525229024284,
2014-02-26 00:00:00,,,,,424.5155179950458,0.4512975375200349,,,,,,10.367186361649424,,,,,,,,,,,,,0.010267375783185196,
2014-02-27 00:00:00,,,,,423.82103104862335,0.4535661980082015,,,,,,10.464264792032807,,,,,,,,,,,,,0.01036394258933802,
2014-02-28 00:00:00,,,,,397.6399044378484,0.3986541663650184,,,,,,9.577933830449576,,,,,,,,,,,,,0.009893578512995004,
2014-03-01 00:00:00,,,,,409.476580033302,0.6785940780424238,,,,,,9.88199522189242,,,,,,,,,,,,,0.009989864620285241,
2014-03-02 00:00:00,,,,,405.26315789473676,0.7456743647288786,,,,,,9.223195540432926,,,,,,,,,,,,,0.009804531962643886,
